pedido_id,data_emissao,cliente_id,razao_social,vendedor_id,vendedor,regiao,sku,descricao,categoria,fornecedor,quantidade,preco_unit,desconto_pct,valor_total,custo_total,margem_bruta_pct,forma_pagamento,prazo_dias,status
PED-108324,2025-04-24,AUR-0369,Patrícia Almeida Instaladora Ltda,V002,Marcos Tavares,SP-Capital,QDR-0023,Disjuntor Monopolar 10A Curva C Steck,Quadros e Disjuntores,Steck,8,17.89,1.72,77.35,49.28,36.29,PIX,15,Faturado
PED-108324,2025-04-24,AUR-0369,Patrícia Almeida Instaladora Ltda,V002,Marcos Tavares,SP-Capital,QDR-0025,Disjuntor Bipolar 40A Curva C Steck,Quadros e Disjuntores,Steck,16,58.3,2.35,501.01,337.92,32.55,Cartão,28,Faturado
PED-108325,2025-04-24,AUR-0048,Ricardo Rodrigues Comércio Elétrico Ltda,V007,Diego Salgueiro,Sul-MG,INFRA-0032,Eletroduto Rígido 25mm 3m Tigre,Automação e Infra,Tigre,15,39.93,3.98,575.11,372.0,35.32,PIX,45,Faturado
PED-108325,2025-04-24,AUR-0048,Ricardo Rodrigues Comércio Elétrico Ltda,V007,Diego Salgueiro,Sul-MG,QDR-0029,DPS Classe II 275V 20kA Clamper,Quadros e Disjuntores,Clamper,4,45.82,2.11,179.42,113.6,36.68,Boleto,45,Faturado
PED-108325,2025-04-24,AUR-0048,Ricardo Rodrigues Comércio Elétrico Ltda,V007,Diego Salgueiro,Sul-MG,QDR-0021,Quadro Distribuição 24DIN Steck,Quadros e Disjuntores,Steck,11,189.24,4.17,1994.79,1479.5,25.83,Boleto,45,Faturado
PED-108326,2025-04-24,AUR-0056,Juliana Santos Instaladora Ltda,V007,Diego Salgueiro,Sul-MG,LED-0014,Lâmpada LED Bulbo 12W E27 Empalux,Iluminação LED,Empalux,4,18.15,0.53,72.2,43.48,39.78,Boleto,15,Faturado
PED-108326,2025-04-24,AUR-0056,Juliana Santos Instaladora Ltda,V007,Diego Salgueiro,Sul-MG,CABO-0009,Cabo de Rede CAT6 305m Furukawa,Cabos e Fios,Furukawa,1,844.0,3.24,816.65,612.0,25.06,PIX,30,Faturado
PED-108327,2025-04-24,AUR-0215,Eduardo Almeida Materiais Elétricos Ltda,V007,Diego Salgueiro,Sul-MG,QDR-0028,DR Tetrapolar 30mA 40A Schneider,Quadros e Disjuntores,Schneider,2,430.06,3.26,832.11,574.0,31.02,Cartão,15,Faturado
PED-108327,2025-04-24,AUR-0215,Eduardo Almeida Materiais Elétricos Ltda,V007,Diego Salgueiro,Sul-MG,CABO-0005,"Cabo PP 3x2,5mm² 100m Cobrecom",Cabos e Fios,Cobrecom,3,333.26,0.4,995.81,655.2,34.2,Cartão,0,Faturado
PED-108327,2025-04-24,AUR-0215,Eduardo Almeida Materiais Elétricos Ltda,V007,Diego Salgueiro,Sul-MG,CABO-0009,Cabo de Rede CAT6 305m Furukawa,Cabos e Fios,Furukawa,2,821.46,1.25,1622.32,1224.0,24.55,Boleto,28,Faturado
PED-108328,2025-04-24,AUR-0372,Marcos Costa Materiais Elétricos Ltda,V005,João Bittencourt,Interior-SP,INFRA-0038,Sensor de Presença Bivolt Intelbras,Automação e Infra,Intelbras,20,123.19,4.12,2362.24,1560.0,33.96,Boleto,45,Faturado
PED-108328,2025-04-24,AUR-0372,Marcos Costa Materiais Elétricos Ltda,V005,João Bittencourt,Interior-SP,QDR-0022,Quadro Distribuição 12DIN Steck,Quadros e Disjuntores,Steck,6,125.84,4.97,717.52,529.2,26.25,Boleto,60,Faturado
PED-108329,2025-04-24,AUR-0227,Ricardo Fernandes Construções Ltda,V001,Carla Mendes,SP-Capital,INFRA-0038,Sensor de Presença Bivolt Intelbras,Automação e Infra,Intelbras,20,129.05,2.69,2511.59,1560.0,37.89,PIX,28,Faturado
PED-108330,2025-04-24,AUR-0004,Fernando Costa Instaladora Ltda,V003,Patricia Yoshida,SP-Capital,QDR-0028,DR Tetrapolar 30mA 40A Schneider,Quadros e Disjuntores,Schneider,10,422.49,0.17,4217.59,2870.0,31.95,PIX,30,Faturado
PED-108330,2025-04-24,AUR-0004,Fernando Costa Instaladora Ltda,V003,Patricia Yoshida,SP-Capital,LED-0015,Refletor LED 50W IP65 Avant,Iluminação LED,Avant,3,93.37,0.74,278.04,222.69,19.91,PIX,15,Faturado
PED-108330,2025-04-24,AUR-0004,Fernando Costa Instaladora Ltda,V003,Patricia Yoshida,SP-Capital,CABO-0010,Cabo Solar 6mm² 100m Solfio,Cabos e Fios,Solfio,3,575.23,2.5,1682.54,1162.8,30.89,PIX,15,Faturado
PED-108330,2025-04-24,AUR-0004,Fernando Costa Instaladora Ltda,V003,Patricia Yoshida,SP-Capital,LED-0013,Lâmpada LED Bulbo 9W E27 Empalux,Iluminação LED,Empalux,11,14.22,1.55,153.98,99.21,35.57,Cartão,30,Faturado
PED-108330,2025-04-24,AUR-0004,Fernando Costa Instaladora Ltda,V003,Patricia Yoshida,SP-Capital,LED-0012,Painel LED 30x60 24W 6500K,Iluminação LED,Importado-CN,1,72.95,0.82,72.35,60.59,16.25,Boleto,15,Faturado
PED-108331,2025-04-24,AUR-0086,Ana Costa Engenharia Ltda,V005,João Bittencourt,Interior-SP,CABO-0007,"Fio Sólido 1,5mm² 100m Prysmian",Cabos e Fios,Prysmian,4,137.5,0.93,544.91,352.8,35.26,Boleto,0,Faturado
PED-108331,2025-04-24,AUR-0086,Ana Costa Engenharia Ltda,V005,João Bittencourt,Interior-SP,QDR-0021,Quadro Distribuição 24DIN Steck,Quadros e Disjuntores,Steck,14,193.8,1.49,2672.87,1883.0,29.55,Boleto,28,Faturado
PED-108331,2025-04-24,AUR-0086,Ana Costa Engenharia Ltda,V005,João Bittencourt,Interior-SP,INFRA-0035,Tomada 2P+T 20A Branca Tramontina,Automação e Infra,Tramontina,7,19.52,3.54,131.79,85.4,35.2,PIX,28,Faturado
PED-108331,2025-04-24,AUR-0086,Ana Costa Engenharia Ltda,V005,João Bittencourt,Interior-SP,INFRA-0034,Eletrocalha Lisa 100x50x3000 Cemar,Automação e Infra,Cemar,10,133.84,0.47,1332.16,884.0,33.64,PIX,15,Faturado
PED-108331,2025-04-24,AUR-0086,Ana Costa Engenharia Ltda,V005,João Bittencourt,Interior-SP,INFRA-0037,Conector Wago 3 Vias 32A,Automação e Infra,Wago,2,9.17,2.48,17.89,9.6,46.34,PIX,28,Faturado
PED-108331,2025-04-24,AUR-0086,Ana Costa Engenharia Ltda,V005,João Bittencourt,Interior-SP,INFRA-0035,Tomada 2P+T 20A Branca Tramontina,Automação e Infra,Tramontina,7,20.1,1.95,137.95,85.4,38.09,PIX,15,Faturado
PED-108332,2025-04-24,AUR-0223,Ana Pereira Materiais Elétricos Ltda,V002,Marcos Tavares,SP-Capital,CABO-0004,"Cabo PP 3x1,5mm² 100m Cobrecom",Cabos e Fios,Cobrecom,3,195.27,3.21,311.84,235.62,24.44,PIX,15,Faturado
PED-108332,2025-04-24,AUR-0223,Ana Pereira Materiais Elétricos Ltda,V002,Marcos Tavares,SP-Capital,CABO-0006,Cabo Coaxial RG6 100m Furukawa,Cabos e Fios,Furukawa,1,269.88,0.66,147.45,97.9,33.6,Cartão,15,Faturado
PED-108332,2025-04-24,AUR-0223,Ana Pereira Materiais Elétricos Ltda,V002,Marcos Tavares,SP-Capital,CABO-0007,"Fio Sólido 1,5mm² 100m Prysmian",Cabos e Fios,Prysmian,1,129.06,0.95,70.31,48.51,31.01,Boleto,0,Faturado
PED-108333,2025-04-24,AUR-0311,Roberto Santos Construções Ltda,V005,João Bittencourt,Interior-SP,QDR-0024,Disjuntor Monopolar 25A Curva C Steck,Quadros e Disjuntores,Steck,1,18.45,1.6,18.16,11.8,35.02,Boleto,28,Faturado
PED-108333,2025-04-24,AUR-0311,Roberto Santos Construções Ltda,V005,João Bittencourt,Interior-SP,LED-0017,Spot LED 5W Embutir Empalux,Iluminação LED,Empalux,4,14.38,3.5,55.5,39.77,28.34,Boleto,30,Faturado
PED-108334,2025-04-24,AUR-0054,Vanessa Almeida Instaladora Ltda,V004,Roberto Almeida,SP-Capital,QDR-0024,Disjuntor Monopolar 25A Curva C Steck,Quadros e Disjuntores,Steck,19,20.3,2.23,377.12,224.2,40.55,Cartão,15,Cancelado
PED-108334,2025-04-24,AUR-0054,Vanessa Almeida Instaladora Ltda,V004,Roberto Almeida,SP-Capital,QDR-0028,DR Tetrapolar 30mA 40A Schneider,Quadros e Disjuntores,Schneider,9,414.37,3.33,3605.32,2583.0,28.36,Cartão,28,Faturado
PED-108334,2025-04-24,AUR-0054,Vanessa Almeida Instaladora Ltda,V004,Roberto Almeida,SP-Capital,QDR-0029,DPS Classe II 275V 20kA Clamper,Quadros e Disjuntores,Clamper,19,50.19,2.71,927.72,539.6,41.84,Cartão,28,Faturado
PED-108335,2025-04-24,AUR-0307,Ana Silva Materiais Elétricos Ltda,V001,Carla Mendes,SP-Capital,QDR-0030,Contator Tripolar 25A WEG,Quadros e Disjuntores,WEG,1,282.36,1.63,277.77,184.2,33.69,Boleto,30,Faturado
PED-108335,2025-04-24,AUR-0307,Ana Silva Materiais Elétricos Ltda,V001,Carla Mendes,SP-Capital,INFRA-0040,Switch 8 portas Gigabit Intelbras,Automação e Infra,Intelbras,13,335.51,2.08,4270.95,2834.0,33.64,PIX,15,Faturado
PED-108335,2025-04-24,AUR-0307,Ana Silva Materiais Elétricos Ltda,V001,Carla Mendes,SP-Capital,INFRA-0031,"Eletroduto Flexível 3/4"" 50m Tigre",Automação e Infra,Tigre,3,123.96,0.59,369.68,235.2,36.38,Boleto,15,Faturado
PED-108336,2025-04-24,AUR-0053,Fernando Oliveira Comércio Elétrico Ltda,V003,Patricia Yoshida,SP-Capital,CABO-0005,"Cabo PP 3x2,5mm² 100m Cobrecom",Cabos e Fios,Cobrecom,4,332.53,0.44,1324.27,873.6,34.03,Boleto,28,Faturado
PED-108337,2025-04-24,AUR-0049,Eduardo Silva Construções Ltda,V003,Patricia Yoshida,SP-Capital,CABO-0005,"Cabo PP 3x2,5mm² 100m Cobrecom",Cabos e Fios,Cobrecom,1,308.07,1.61,303.1,218.4,27.94,Cartão,28,Faturado
PED-108338,2025-04-25,AUR-0316,Fernando Costa Materiais Elétricos Ltda,V003,Patricia Yoshida,SP-Capital,QDR-0026,Disjuntor Tripolar 63A Curva C Schneider,Quadros e Disjuntores,Schneider,13,194.96,4.84,2411.75,1612.0,33.16,PIX,60,Faturado
PED-108339,2025-04-25,AUR-0202,Ricardo Rodrigues Comércio Elétrico Ltda,V001,Carla Mendes,SP-Capital,INFRA-0036,Interruptor Simples Tramontina Linha Lux,Automação e Infra,Tramontina,4,16.91,0.53,67.28,39.2,41.74,PIX,28,Faturado
PED-108339,2025-04-25,AUR-0202,Ricardo Rodrigues Comércio Elétrico Ltda,V001,Carla Mendes,SP-Capital,INFRA-0037,Conector Wago 3 Vias 32A,Automação e Infra,Wago,5,9.05,3.61,43.63,24.0,44.99,Cartão,15,Faturado
PED-108339,2025-04-25,AUR-0202,Ricardo Rodrigues Comércio Elétrico Ltda,V001,Carla Mendes,SP-Capital,INFRA-0037,Conector Wago 3 Vias 32A,Automação e Infra,Wago,20,8.7,0.2,173.65,96.0,44.72,PIX,15,Faturado
PED-108339,2025-04-25,AUR-0202,Ricardo Rodrigues Comércio Elétrico Ltda,V001,Carla Mendes,SP-Capital,INFRA-0035,Tomada 2P+T 20A Branca Tramontina,Automação e Infra,Tramontina,10,20.65,1.75,202.9,122.0,39.87,Boleto,30,Faturado
PED-108340,2025-04-25,AUR-0111,Eduardo Silva Instaladora Ltda,V001,Carla Mendes,SP-Capital,INFRA-0036,Interruptor Simples Tramontina Linha Lux,Automação e Infra,Tramontina,12,15.92,2.74,185.83,117.6,36.72,PIX,28,Cancelado
PED-108340,2025-04-25,AUR-0111,Eduardo Silva Instaladora Ltda,V001,Carla Mendes,SP-Capital,QDR-0021,Quadro Distribuição 24DIN Steck,Quadros e Disjuntores,Steck,2,191.12,2.83,371.42,269.0,27.58,PIX,15,Faturado
PED-108340,2025-04-25,AUR-0111,Eduardo Silva Instaladora Ltda,V001,Carla Mendes,SP-Capital,INFRA-0034,Eletrocalha Lisa 100x50x3000 Cemar,Automação e Infra,Cemar,2,139.19,2.79,270.63,176.8,34.67,Cartão,30,Faturado
PED-108340,2025-04-25,AUR-0111,Eduardo Silva Instaladora Ltda,V001,Carla Mendes,SP-Capital,QDR-0026,Disjuntor Tripolar 63A Curva C Schneider,Quadros e Disjuntores,Schneider,4,174.22,2.16,681.82,496.0,27.25,PIX,0,Faturado
PED-108340,2025-04-25,AUR-0111,Eduardo Silva Instaladora Ltda,V001,Carla Mendes,SP-Capital,CABO-0008,"Fio Sólido 2,5mm² 100m Prysmian",Cabos e Fios,Prysmian,2,199.45,0.71,396.05,284.0,28.29,Boleto,0,Faturado
PED-108341,2025-04-25,AUR-0220,Ricardo Almeida Construções Ltda,V005,João Bittencourt,Interior-SP,CABO-0002,"Cabo Flex 4,0mm² 100m Prysmian",Cabos e Fios,Prysmian,3,423.05,0.61,1261.35,937.5,25.67,PIX,0,Faturado
PED-108341,2025-04-25,AUR-0220,Ricardo Almeida Construções Ltda,V005,João Bittencourt,Interior-SP,INFRA-0033,Caixa de Passagem 200x200x100 PVC,Automação e Infra,Tramontina,12,81.56,3.52,944.21,578.4,38.74,Boleto,0,Faturado
PED-108341,2025-04-25,AUR-0220,Ricardo Almeida Construções Ltda,V005,João Bittencourt,Interior-SP,LED-0019,Luminária Pendente LED 24W,Iluminação LED,Importado-CN,19,134.26,3.58,2459.58,1713.56,30.33,Cartão,0,Faturado
PED-108342,2025-04-25,AUR-0172,Vanessa Almeida Engenharia Ltda,V003,Patricia Yoshida,SP-Capital,QDR-0022,Quadro Distribuição 12DIN Steck,Quadros e Disjuntores,Steck,19,121.81,0.31,2307.35,1675.8,27.37,Cartão,0,Faturado
PED-108342,2025-04-25,AUR-0172,Vanessa Almeida Engenharia Ltda,V003,Patricia Yoshida,SP-Capital,LED-0019,Luminária Pendente LED 24W,Iluminação LED,Importado-CN,2,124.93,2.08,244.66,180.38,26.27,Boleto,28,Faturado
PED-108343,2025-04-25,AUR-0092,Roberto Rodrigues Instaladora Ltda,V004,Roberto Almeida,SP-Capital,CABO-0002,"Cabo Flex 4,0mm² 100m Prysmian",Cabos e Fios,Prysmian,2,474.19,3.27,917.41,625.0,31.87,Boleto,28,Faturado
PED-108343,2025-04-25,AUR-0092,Roberto Rodrigues Instaladora Ltda,V004,Roberto Almeida,SP-Capital,QDR-0027,DR Bipolar 30mA 25A Schneider,Quadros e Disjuntores,Schneider,11,210.3,1.27,2283.95,1564.2,31.51,Cartão,0,Faturado
PED-108344,2025-04-25,AUR-0210,Eduardo Costa Materiais Elétricos Ltda,V005,João Bittencourt,Interior-SP,CABO-0009,Cabo de Rede CAT6 305m Furukawa,Cabos e Fios,Furukawa,2,921.58,1.29,1819.31,1224.0,32.72,Cartão,30,Faturado
PED-108344,2025-04-25,AUR-0210,Eduardo Costa Materiais Elétricos Ltda,V005,João Bittencourt,Interior-SP,CABO-0002,"Cabo Flex 4,0mm² 100m Prysmian",Cabos e Fios,Prysmian,2,431.2,0.19,860.76,625.0,27.39,Cartão,28,Faturado
PED-108344,2025-04-25,AUR-0210,Eduardo Costa Materiais Elétricos Ltda,V005,João Bittencourt,Interior-SP,INFRA-0038,Sensor de Presença Bivolt Intelbras,Automação e Infra,Intelbras,2,119.9,0.36,238.93,156.0,34.71,Boleto,30,Faturado
PED-108345,2025-04-25,AUR-0085,Fernando Fernandes Instaladora Ltda,V007,Diego Salgueiro,Sul-MG,CABO-0003,"Cabo Flex 6,0mm² 100m Prysmian",Cabos e Fios,Prysmian,1,706.26,3.37,682.48,488.2,28.47,PIX,15,Faturado
PED-108346,2025-04-25,AUR-0265,Patrícia Fernandes Construções Ltda,V003,Patricia Yoshida,SP-Capital,CABO-0002,"Cabo Flex 4,0mm² 100m Prysmian",Cabos e Fios,Prysmian,4,446.79,0.89,1771.31,1250.0,29.43,Boleto,28,Faturado
PED-108347,2025-04-25,AUR-0096,Ricardo Oliveira Materiais Elétricos Ltda,V007,Diego Salgueiro,Sul-MG,CABO-0005,"Cabo PP 3x2,5mm² 100m Cobrecom",Cabos e Fios,Cobrecom,4,328.56,1.96,1288.48,873.6,32.2,Boleto,15,Faturado
PED-108347,2025-04-25,AUR-0096,Ricardo Oliveira Materiais Elétricos Ltda,V007,Diego Salgueiro,Sul-MG,INFRA-0032,Eletroduto Rígido 25mm 3m Tigre,Automação e Infra,Tigre,12,39.51,2.36,462.97,297.6,35.72,PIX,15,Faturado
PED-108348,2025-04-25,AUR-0127,Ricardo Pereira Instaladora Ltda,V001,Carla Mendes,SP-Capital,CABO-0003,"Cabo Flex 6,0mm² 100m Prysmian",Cabos e Fios,Prysmian,4,685.86,3.16,2656.65,1952.8,26.49,PIX,0,Faturado
PED-108348,2025-04-25,AUR-0127,Ricardo Pereira Instaladora Ltda,V001,Carla Mendes,SP-Capital,QDR-0030,Contator Tripolar 25A WEG,Quadros e Disjuntores,WEG,2,257.11,1.96,504.15,368.4,26.93,Cartão,28,Faturado
PED-108349,2025-04-25,AUR-0254,Patrícia Costa Comércio Elétrico Ltda,V003,Patricia Yoshida,SP-Capital,INFRA-0031,"Eletroduto Flexível 3/4"" 50m Tigre",Automação e Infra,Tigre,3,112.9,3.07,328.32,235.2,28.36,PIX,60,Faturado
PED-108349,2025-04-25,AUR-0254,Patrícia Costa Comércio Elétrico Ltda,V003,Patricia Yoshida,SP-Capital,CABO-0007,"Fio Sólido 1,5mm² 100m Prysmian",Cabos e Fios,Prysmian,2,132.95,2.46,259.36,176.4,31.99,Boleto,45,Faturado
PED-108349,2025-04-25,AUR-0254,Patrícia Costa Comércio Elétrico Ltda,V003,Patricia Yoshida,SP-Capital,LED-0017,Spot LED 5W Embutir Empalux,Iluminação LED,Empalux,3,13.91,5.92,39.26,29.83,24.02,Boleto,30,Faturado
PED-108350,2025-04-25,AUR-0204,Juliana Pereira Instaladora Ltda,V003,Patricia Yoshida,SP-Capital,CABO-0010,Cabo Solar 6mm² 100m Solfio,Cabos e Fios,Solfio,1,534.44,2.59,520.61,387.6,25.55,Cartão,30,Faturado
PED-108351,2025-04-25,AUR-0147,Patrícia Almeida Materiais Elétricos Ltda,V003,Patricia Yoshida,SP-Capital,CABO-0002,"Cabo Flex 4,0mm² 100m Prysmian",Cabos e Fios,Prysmian,4,430.29,2.98,1669.89,1250.0,25.14,Cartão,30,Faturado
PED-108351,2025-04-25,AUR-0147,Patrícia Almeida Materiais Elétricos Ltda,V003,Patricia Yoshida,SP-Capital,QDR-0022,Quadro Distribuição 12DIN Steck,Quadros e Disjuntores,Steck,18,124.05,1.03,2209.92,1587.6,28.16,Boleto,28,Faturado
PED-108351,2025-04-25,AUR-0147,Patrícia Almeida Materiais Elétricos Ltda,V003,Patricia Yoshida,SP-Capital,QDR-0022,Quadro Distribuição 12DIN Steck,Quadros e Disjuntores,Steck,1,132.52,1.4,130.67,88.2,32.5,Boleto,0,Faturado
PED-108351,2025-04-25,AUR-0147,Patrícia Almeida Materiais Elétricos Ltda,V003,Patricia Yoshida,SP-Capital,CABO-0010,Cabo Solar 6mm² 100m Solfio,Cabos e Fios,Solfio,2,558.73,2.18,1093.08,775.2,29.08,PIX,28,Faturado
PED-108351,2025-04-25,AUR-0147,Patrícia Almeida Materiais Elétricos Ltda,V003,Patricia Yoshida,SP-Capital,LED-0012,Painel LED 30x60 24W 6500K,Iluminação LED,Importado-CN,10,75.92,0.35,756.5,605.88,19.91,Boleto,15,Faturado
PED-108351,2025-04-25,AUR-0147,Patrícia Almeida Materiais Elétricos Ltda,V003,Patricia Yoshida,SP-Capital,QDR-0028,DR Tetrapolar 30mA 40A Schneider,Quadros e Disjuntores,Schneider,9,409.11,0.88,3649.67,2583.0,29.23,Boleto,0,Faturado
PED-108352,2025-04-25,AUR-0266,Camila Fernandes Materiais Elétricos Ltda,V006,Eduarda Carvalho,Interior-SP,QDR-0028,DR Tetrapolar 30mA 40A Schneider,Quadros e Disjuntores,Schneider,14,413.99,1.82,5690.31,4018.0,29.39,Cartão,30,Faturado
PED-108353,2025-04-25,AUR-0203,Vanessa Oliveira Materiais Elétricos Ltda,V002,Marcos Tavares,SP-Capital,CABO-0007,"Fio Sólido 1,5mm² 100m Prysmian",Cabos e Fios,Prysmian,2,132.37,0.5,144.88,97.02,33.03,PIX,0,Devolvido
PED-108354,2025-04-25,AUR-0086,Ana Costa Engenharia Ltda,V005,João Bittencourt,Interior-SP,INFRA-0036,Interruptor Simples Tramontina Linha Lux,Automação e Infra,Tramontina,12,15.41,0.13,184.72,117.6,36.34,Boleto,15,Faturado
PED-108354,2025-04-25,AUR-0086,Ana Costa Engenharia Ltda,V005,João Bittencourt,Interior-SP,CABO-0004,"Cabo PP 3x1,5mm² 100m Cobrecom",Cabos e Fios,Cobrecom,2,209.18,3.21,404.93,285.6,29.47,PIX,0,Faturado
PED-108354,2025-04-25,AUR-0086,Ana Costa Engenharia Ltda,V005,João Bittencourt,Interior-SP,LED-0016,Refletor LED 100W IP65 Avant,Iluminação LED,Avant,3,167.57,1.54,494.95,389.89,21.23,Cartão,15,Faturado
PED-108355,2025-04-25,AUR-0280,Juliana Almeida Comércio Elétrico Ltda,V005,João Bittencourt,Interior-SP,QDR-0021,Quadro Distribuição 24DIN Steck,Quadros e Disjuntores,Steck,20,186.94,0.3,3727.69,2690.0,27.84,Boleto,30,Faturado
PED-108355,2025-04-25,AUR-0280,Juliana Almeida Comércio Elétrico Ltda,V005,João Bittencourt,Interior-SP,CABO-0005,"Cabo PP 3x2,5mm² 100m Cobrecom",Cabos e Fios,Cobrecom,1,306.5,3.54,295.67,218.4,26.13,PIX,28,Faturado
PED-108355,2025-04-25,AUR-0280,Juliana Almeida Comércio Elétrico Ltda,V005,João Bittencourt,Interior-SP,INFRA-0033,Caixa de Passagem 200x200x100 PVC,Automação e Infra,Tramontina,19,72.33,3.36,1327.95,915.8,31.04,Cartão,30,Faturado
PED-108355,2025-04-25,AUR-0280,Juliana Almeida Comércio Elétrico Ltda,V005,João Bittencourt,Interior-SP,LED-0018,Fita LED 5m IP65 12V Stella,Iluminação LED,Stella,9,64.42,3.32,560.59,397.52,29.09,PIX,30,Faturado
PED-108356,2025-04-25,AUR-0305,Ana Costa Instaladora Ltda,V004,Roberto Almeida,SP-Capital,CABO-0005,"Cabo PP 3x2,5mm² 100m Cobrecom",Cabos e Fios,Cobrecom,2,300.3,3.0,582.58,436.8,25.02,PIX,45,Faturado
PED-108356,2025-04-25,AUR-0305,Ana Costa Instaladora Ltda,V004,Roberto Almeida,SP-Capital,CABO-0002,"Cabo Flex 4,0mm² 100m Prysmian",Cabos e Fios,Prysmian,4,455.53,3.12,1765.34,1250.0,29.19,Boleto,45,Faturado
PED-108356,2025-04-25,AUR-0305,Ana Costa Instaladora Ltda,V004,Roberto Almeida,SP-Capital,INFRA-0038,Sensor de Presença Bivolt Intelbras,Automação e Infra,Intelbras,3,126.08,3.66,364.39,234.0,35.78,Boleto,30,Faturado
PED-108357,2025-04-25,AUR-0190,Eduardo Costa Comércio Elétrico Ltda,V001,Carla Mendes,SP-Capital,QDR-0024,Disjuntor Monopolar 25A Curva C Steck,Quadros e Disjuntores,Steck,17,20.68,2.83,341.64,200.6,41.28,Boleto,0,Faturado
PED-108357,2025-04-25,AUR-0190,Eduardo Costa Comércio Elétrico Ltda,V001,Carla Mendes,SP-Capital,CABO-0009,Cabo de Rede CAT6 305m Furukawa,Cabos e Fios,Furukawa,2,890.82,0.93,1765.04,1224.0,30.65,PIX,15,Faturado
PED-108357,2025-04-25,AUR-0190,Eduardo Costa Comércio Elétrico Ltda,V001,Carla Mendes,SP-Capital,CABO-0004,"Cabo PP 3x1,5mm² 100m Cobrecom",Cabos e Fios,Cobrecom,1,211.6,2.81,205.67,142.8,30.57,Boleto,28,Faturado
PED-108357,2025-04-25,AUR-0190,Eduardo Costa Comércio Elétrico Ltda,V001,Carla Mendes,SP-Capital,LED-0014,Lâmpada LED Bulbo 12W E27 Empalux,Iluminação LED,Empalux,10,18.05,2.86,175.31,108.69,38.0,PIX,30,Faturado
PED-108357,2025-04-25,AUR-0190,Eduardo Costa Comércio Elétrico Ltda,V001,Carla Mendes,SP-Capital,INFRA-0040,Switch 8 portas Gigabit Intelbras,Automação e Infra,Intelbras,5,321.01,1.63,1578.92,1090.0,30.97,Boleto,30,Faturado
PED-108358,2025-04-25,AUR-0001,Vipar Engenharia Ltda,V001,Carla Mendes,SP-Capital,INFRA-0037,Conector Wago 3 Vias 32A,Automação e Infra,Wago,38,8.64,7.14,304.97,182.4,40.19,Boleto,60,Faturado
PED-108358,2025-04-25,AUR-0001,Vipar Engenharia Ltda,V001,Carla Mendes,SP-Capital,INFRA-0035,Tomada 2P+T 20A Branca Tramontina,Automação e Infra,Tramontina,134,19.33,4.91,2463.21,1634.8,33.63,Boleto,60,Faturado
PED-108358,2025-04-25,AUR-0001,Vipar Engenharia Ltda,V001,Carla Mendes,SP-Capital,LED-0014,Lâmpada LED Bulbo 12W E27 Empalux,Iluminação LED,Empalux,146,19.39,4.53,2702.4,1586.84,41.28,Boleto,60,Faturado
PED-108359,2025-04-25,AUR-0252,Patrícia Pereira Construções Ltda,V001,Carla Mendes,SP-Capital,INFRA-0033,Caixa de Passagem 200x200x100 PVC,Automação e Infra,Tramontina,16,72.68,0.26,1159.96,771.2,33.51,PIX,15,Faturado
PED-108359,2025-04-25,AUR-0252,Patrícia Pereira Construções Ltda,V001,Carla Mendes,SP-Capital,CABO-0009,Cabo de Rede CAT6 305m Furukawa,Cabos e Fios,Furukawa,1,832.34,3.02,807.21,612.0,24.18,PIX,30,Faturado
PED-108359,2025-04-25,AUR-0252,Patrícia Pereira Construções Ltda,V001,Carla Mendes,SP-Capital,LED-0015,Refletor LED 50W IP65 Avant,Iluminação LED,Avant,11,93.22,3.31,991.47,816.54,17.64,Cartão,15,Faturado
PED-108360,2025-04-25,AUR-0207,Fernando Costa Instaladora Ltda,V006,Eduarda Carvalho,Interior-SP,QDR-0027,DR Bipolar 30mA 25A Schneider,Quadros e Disjuntores,Schneider,11,220.77,2.11,2377.11,1564.2,34.2,PIX,15,Faturado
PED-108361,2025-04-25,AUR-0213,Vanessa Costa Engenharia Ltda,V005,João Bittencourt,Interior-SP,CABO-0008,"Fio Sólido 2,5mm² 100m Prysmian",Cabos e Fios,Prysmian,2,201.48,0.45,401.15,284.0,29.2,PIX,0,Faturado
PED-108361,2025-04-25,AUR-0213,Vanessa Costa Engenharia Ltda,V005,João Bittencourt,Interior-SP,QDR-0026,Disjuntor Tripolar 63A Curva C Schneider,Quadros e Disjuntores,Schneider,9,174.63,0.03,1571.2,1116.0,28.97,PIX,0,Faturado
PED-108361,2025-04-25,AUR-0213,Vanessa Costa Engenharia Ltda,V005,João Bittencourt,Interior-SP,INFRA-0037,Conector Wago 3 Vias 32A,Automação e Infra,Wago,13,9.0,0.92,115.98,62.4,46.2,PIX,28,Faturado
PED-108361,2025-04-25,AUR-0213,Vanessa Costa Engenharia Ltda,V005,João Bittencourt,Interior-SP,LED-0015,Refletor LED 50W IP65 Avant,Iluminação LED,Avant,20,98.25,3.52,1895.75,1484.62,21.69,PIX,30,Faturado
PED-108362,2025-04-25,AUR-0032,Juliana Oliveira Engenharia Ltda,V007,Diego Salgueiro,Sul-MG,CABO-0001,"Cabo Flex 2,5mm² 100m Prysmian",Cabos e Fios,Prysmian,4,280.41,1.55,1104.26,793.6,28.13,PIX,30,Faturado
